,total_tweets,avg_tweet_length,avg_sentiment,activity_duration,degree,rumor_ratio,events,neighbors,rumor_tweets,non_rumor_tweets,total_tweets
134196350,19,123.52631578947368,-0.2678132841461583,6438339.0,237,0.3684210526315789,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads""]","[""394155302"", ""2870871435"", ""396890769"", ""190624049"", ""506278413"", ""579092746"", ""1679446832"", ""108577840"", ""269190942"", ""39086886"", ""563413317"", ""81132822"", ""2929341712"", ""91208242"", ""416352474"", ""247324712"", ""380292534"", ""166943853"", ""928638726"", ""152171256"", ""2821083209"", ""369977629"", ""345246348"", ""322298346"", ""2261651430"", ""295510001"", ""369100270"", ""1831434540"", ""3114712289"", ""2957556713"", ""162432531"", ""134196350"", ""847440853"", ""825718544"", ""405683625"", ""582187936"", ""1735171"", ""212366011"", ""19592724"", ""21627425"", ""22949618"", ""219470552"", ""19103793"", ""3084667744"", ""196591040"", ""2318054241"", ""610829574"", ""15687408"", ""3021822897"", ""114421715"", ""6575472"", ""2540899814"", ""89191401"", ""244321352"", ""10007522"", ""48032974"", ""1636464877"", ""2601948929"", ""228997458"", ""19704528"", ""180747828"", ""389539490"", ""20983376"", ""1622201040"", ""279255938"", ""432914039"", ""2966128480"", ""223985013"", ""395240033"", ""2796143326"", ""193558656"", ""20060474"", ""2472403826"", ""2459278543"", ""1107268454"", ""953958546"", ""62330401"", ""43553304"", ""728867184"", ""2705950254"", ""10427392"", ""17618786"", ""543154591"", ""1415396743"", ""334811270"", ""2159724111"", ""221384440"", ""17705511"", ""16441545"", ""14921092"", ""45397823"", ""271526736"", ""2695297518"", ""312790086"", ""52064239"", ""240279011"", ""372257840"", ""51575486"", ""78378685"", ""7432222"", ""29883618"", ""35684829"", ""139631790"", ""1541989867"", ""2729887797"", ""231140504"", ""49562311"", ""73180846"", ""15817213"", ""132275243"", ""600943942"", ""104276976"", ""228102184"", ""320228774"", ""143527839"", ""277034268"", ""469131974"", ""422630773"", ""248816974"", ""951272851"", ""1912284924"", ""556503810"", ""789014144"", ""22395404"", ""244134922"", ""59630847"", ""189053479"", ""2640788234"", ""465565189"", ""135886035"", ""7743542"", ""280922341"", ""89186339"", ""39495524"", ""52065935"", ""2303621388"", ""368561400"", ""576499459"", ""3079475403"", ""58449246"", ""77734437"", ""15016162"", ""526795556"", ""33083887"", ""270390078"", ""230681000"", ""2292613654"", ""220521994"", ""20231840"", ""2434159284"", ""15148343"", ""48612569"", ""18581038"", ""19067011"", ""43878918"", ""186445670"", ""82731503"", ""435800441"", ""41433466"", ""307228640"", ""91828494"", ""1468401108"", ""22069271"", ""599473774"", ""17196743"", ""150385397"", ""2556353232"", ""522549589"", ""15902347"", ""2366616593"", ""39472172"", ""15605776"", ""153379916"", ""44873648"", ""12929322"", ""20637969"", ""281591919"", ""182476548"", ""1662639104"", ""31190470"", ""225071446"", ""125139513"", ""32202559"", ""2906321806"", ""450614775"", ""476243412"", ""2198217702"", ""2797706837"", ""303367555"", ""320760982"", ""18015844"", ""220139590"", ""390830392"", ""1245499735"", ""191701613"", ""41351193"", ""897485071"", ""63478437"", ""543634523"", ""16743832"", ""27618702"", ""198123914"", ""2900807218"", ""481418510"", ""19568011"", ""492535102"", ""805414416"", ""55790155"", ""20159596"", ""18863590"", ""390564179"", ""119129371"", ""347511105"", ""2201655457"", ""576106730"", ""223469011"", ""175333468"", ""132512167"", ""1082410501"", ""517388640"", ""27589515"", ""47071301"", ""293420884"", ""2771463148"", ""39252761"", ""3035193311"", ""14790135"", ""809042136"", ""2169512643"", ""193770843"", ""15988842"", ""102797434"", ""347272430"", ""296303544"", ""20749160"", ""273718425"", ""242810893""]",7,12,19
711719886,3,137.33333333333334,-0.6958012580871582,13223774.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""2315411725"", ""23831448""]",0,3,3
578919489,3,75.33333333333333,-0.10091298818588257,2141763.0,3,0.3333333333333333,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""292777349"", ""103245739"", ""292765961""]",1,2,3
1667055776,2,47.5,0.23751956224441528,2176420.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""162304163"", ""292765961""]",0,2,2
238575113,11,121.63636363636364,-0.16354554891586304,2188121.0,103,0.09090909090909091,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""165738461"", ""622470327"", ""2478979537"", ""172224174"", ""56928675"", ""2864513751"", ""567193275"", ""1198665894"", ""18025958"", ""1709543934"", ""15900982"", ""358506497"", ""2647566577"", ""2832061728"", ""1159538076"", ""179113074"", ""499436238"", ""2868618635"", ""2263201122"", ""1189316166"", ""56018585"", ""1893224126"", ""59402289"", ""1892743464"", ""56306569"", ""43089397"", ""2693028200"", ""173003749"", ""517688173"", ""2196766572"", ""2163076560"", ""130668639"", ""120971922"", ""35742815"", ""96972731"", ""101392537"", ""363010394"", ""786616838"", ""2262932935"", ""2284965018"", ""51486226"", ""1547364434"", ""1416347076"", ""1408458926"", ""98339267"", ""15688113"", ""64062322"", ""2208005863"", ""1576286196"", ""174313621"", ""56363520"", ""402546243"", ""1928479412"", ""17871279"", ""78272041"", ""588177972"", ""1592926764"", ""20167195"", ""1302169776"", ""32339623"", ""1223352072"", ""2558099150"", ""149770065"", ""2345994319"", ""396796839"", ""125323374"", ""39979596"", ""2336670397"", ""238575113"", ""98141307"", ""1269908395"", ""1018684608"", ""175626751"", ""255807625"", ""1253927575"", ""2271035214"", ""1337777035"", ""131417314"", ""20292607"", ""2615670872"", ""2785717076"", ""2253189972"", ""20013397"", ""19346439"", ""19111502"", ""975220500"", ""2536803352"", ""18785429"", ""904873177"", ""366538990"", ""2350935702"", ""175452918"", ""2842870973"", ""474745988"", ""1850925216"", ""84440344"", ""28197830"", ""126176821"", ""545726041"", ""1978253712"", ""44082577"", ""2318356536"", ""1276177524""]",1,10,11
149770065,2,126.5,-0.4649181365966797,2172246.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""18101696"", ""238575113""]",0,2,2
1592926764,2,115.5,0.14158254861831665,2223552.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""78586909"", ""238575113""]",0,2,2
2271035214,11,86.54545454545455,-0.1549091013995084,2236569.0,14,0.2727272727272727,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""475492463"", ""1418377147"", ""93337348"", ""1375717166"", ""527264765"", ""238575113"", ""2336713098"", ""459157501"", ""23916763"", ""413624285"", ""2807389429"", ""262040253"", ""2271035214"", ""244337006""]",3,8,11
139659661,6,106.33333333333333,-0.15642093618710837,2191839.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""270569708"", ""1920286333""]",0,6,6
561427595,15,84.93333333333334,-0.24144556125005087,13161788.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""87818409"", ""23831448""]",0,15,15
2574072036,2,139.5,-0.5518637597560883,2137433.0,35,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""77602866"", ""86302457"", ""142195258"", ""73321397"", ""119306992"", ""50619514"", ""761638963"", ""108348577"", ""52343977"", ""191376204"", ""90821118"", ""18687794"", ""1531465705"", ""147867506"", ""79802631"", ""2549309472"", ""361113541"", ""116447689"", ""782143255"", ""113072221"", ""306824900"", ""71504313"", ""14300066"", ""45118903"", ""62024538"", ""132001724"", ""335246965"", ""1207093476"", ""389491470"", ""230347081"", ""28775598"", ""308329253"", ""80330381"", ""405502862"", ""21643419""]",0,2,2
77602866,5,112.2,-0.4281893491744995,8767753.0,3,0.6,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""99034397"", ""268676434"", ""2574072036""]",3,2,5
89570289,2,120.5,-0.5808857679367065,2189023.0,2,0.5,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""19017675"", ""27831488""]",1,1,2
1562847648,4,109.0,0.060129761695861816,2164633.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""19017675"", ""14224719""]",0,4,4
1397423635,24,109.54166666666667,-0.3744734426339467,2190439.0,5,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""60022825"", ""19017675"", ""64643056"", ""1960878613"", ""16343974""]",0,24,24
354914590,9,46.22222222222222,-0.08878516488605076,12821753.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""19017675"", ""183341278""]",0,9,9
548133519,10,97.4,-0.5619768619537353,13364366.0,3,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""19017675"", ""40997767"", ""5513002""]",0,10,10
23626411,2,116.0,-0.5938991010189056,12701928.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""214205356"", ""14293310""]",0,2,2
108959881,2,82.0,-0.17015618085861206,12748020.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""279390084"", ""46335511""]",0,2,2
526244601,2,122.0,-0.2363419532775879,2167050.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""85794542"", ""742143""]",0,2,2
769754899,15,135.79999999999998,-0.44890708128611245,12962628.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""65698096"", ""2257598532""]",0,15,15
2758107898,2,114.0,-0.2789720892906189,2193413.0,2,0.5,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""142696824"", ""162304163""]",1,1,2
2823532027,3,45.333333333333336,0.0817811091740926,2180962.0,2,0.3333333333333333,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""18424289"", ""742143""]",1,2,3
23698809,3,98.33333333333333,0.0602653423945109,2151950.0,2,0.6666666666666666,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""18424289"", ""464311706""]",2,1,3
2292748574,5,103.2,-0.25096309185028076,5524002.0,2,0.4,"[""charliehebdo-all-rnr-threads"", ""putinmissing-all-rnr-threads""]","[""358204197"", ""988324790""]",2,3,5
2274145332,3,93.33333333333333,0.27249828974405926,6797321.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads""]","[""19636948"", ""2163076560""]",0,3,3
2478979537,4,78.0,0.019184157252311707,6525259.0,3,0.0,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""838673408"", ""51241574"", ""238575113""]",0,4,4
1215763321,4,120.25,-0.4858575016260147,2190257.0,4,0.25,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""838673408"", ""28785486"", ""87818409"", ""16811829""]",1,3,4
1196986207,2,142.0,-0.8570196032524109,6408452.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads""]","[""16343974"", ""292777349""]",0,2,2
16437620,3,97.0,-0.35668762524922687,13167102.0,3,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""24165761"", ""14831475"", ""58""]",0,3,3
238647436,2,100.0,0.38143783807754517,12873102.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""18018877"", ""1381926373""]",0,2,2
522132942,5,80.8,-0.37001957893371584,2221466.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""69231187"", ""282977213""]",0,5,5
373528975,13,96.15384615384616,-0.5713658653772794,2165382.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""69231187"", ""1562935142""]",0,13,13
103245739,2,140.0,-0.6246627271175385,2165180.0,35,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""106319256"", ""767479848"", ""1962277789"", ""427251938"", ""2418740916"", ""165365811"", ""1103760043"", ""65877282"", ""369438749"", ""136271388"", ""783951558"", ""781011324"", ""2375124864"", ""144181012"", ""365441846"", ""1111615790"", ""2303386854"", ""17675283"", ""2416973881"", ""753316309"", ""583872072"", ""578919489"", ""108005160"", ""134034277"", ""1628683939"", ""1693779254"", ""2534074718"", ""2610724536"", ""2556084846"", ""83609838"", ""226553297"", ""2875043466"", ""2208873193"", ""267646266"", ""153590033""]",0,2,2
1962277789,2,71.0,-0.153273344039917,6802864.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads""]","[""34310801"", ""103245739""]",0,2,2
52990482,6,113.66666666666667,-0.18985188007354736,2196406.0,18,0.16666666666666666,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""126335481"", ""28279637"", ""100899006"", ""115393565"", ""1656622657"", ""141102947"", ""77695588"", ""356802712"", ""1214894034"", ""1471931208"", ""52990482"", ""617682189"", ""25777812"", ""2524146902"", ""1103760043"", ""1540654248"", ""1867348423"", ""1617261140""]",1,5,6
851896567,2,107.0,-0.21740418672561646,2138731.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""28785486"", ""428333""]",0,2,2
68397297,2,77.5,0.03248465061187744,2196339.0,2,0.5,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""14569869"", ""428333""]",1,1,2
800787145,2,81.5,-0.4077109694480896,6809923.0,2,0.5,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads""]","[""8736882"", ""14095052""]",1,1,2
280495086,7,91.14285714285714,-0.1718337024961199,2171044.0,2,0.8571428571428571,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""742143"", ""14095052""]",6,1,7
2891662632,2,84.5,0.034970998764038086,2163509.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""87818409"", ""99238190""]",0,2,2
330507395,3,123.66666666666667,-0.5017509857813517,2163090.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""6473022"", ""22092333""]",0,3,3
5854302,9,103.77777777777777,-0.35162127680248684,12904991.0,5,0.1111111111111111,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads"", ""ferguson-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""343082774"", ""103065157"", ""10876852"", ""16753407"", ""27453886""]",1,8,9
460623393,5,80.4,-0.13839470148086547,2220044.0,3,0.2,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""615112213"", ""64643056"", ""9609632""]",1,4,5
271033788,3,138.0,-0.5147957603136698,2179122.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""20043786"", ""268866184""]",0,3,3
427655976,4,123.75,-0.2733951807022095,13318806.0,2,0.25,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""414488432"", ""268866184""]",1,3,4
1360852878,8,108.25,0.07499223947525024,2164363.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""14287669"", ""24062457""]",0,8,8
2910413544,3,77.66666666666667,-0.19438509146372476,6391520.0,3,0.0,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads""]","[""1375289149"", ""546749928"", ""759251""]",0,3,3
608804472,2,31.5,0.1548781394958496,2315914.0,2,0.5,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""20639175"", ""31351557""]",1,1,2
244200716,4,85.25,-0.27640484273433685,12700887.0,3,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""254873869"", ""937696388"", ""130778462""]",0,4,4
153531949,3,59.0,-0.25019049644470215,12868453.0,3,0.3333333333333333,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""195271137"", ""270412323"", ""130778462""]",1,2,3
216202571,9,117.55555555555556,-0.4495117465655009,2225086.0,3,0.4444444444444444,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""1399909376"", ""35051304"", ""167494843""]",4,5,9
516065423,2,112.5,0.43590247631073,12759790.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""101848151"", ""167494843""]",0,2,2
18535471,2,106.0,-0.32099786400794983,12841009.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""36252186"", ""42921216""]",0,2,2
2400408805,8,97.75,-0.4793775603175163,13378615.0,6,0.875,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads"", ""ottawashooting-all-rnr-threads""]","[""8736882"", ""51241574"", ""2097571"", ""12848262"", ""22930902"", ""232235048""]",7,1,8
14460241,5,117.0,-0.18674170970916748,7648827.0,48,0.8,"[""charliehebdo-all-rnr-threads"", ""putinmissing-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""152230489"", ""504866726"", ""15631357"", ""166420823"", ""190101068"", ""32491529"", ""488309364"", ""110807429"", ""247981000"", ""408241447"", ""728048323"", ""16058280"", ""884202938"", ""142838995"", ""2265151616"", ""2744227350"", ""420837942"", ""2377011036"", ""311022831"", ""2638107556"", ""2845798764"", ""198629198"", ""29226134"", ""316364374"", ""2715760431"", ""156306739"", ""43533997"", ""1249746145"", ""251643204"", ""23561477"", ""298532531"", ""155923543"", ""165947913"", ""31059230"", ""25202268"", ""14460241"", ""129024290"", ""893046055"", ""2484888469"", ""32364630"", ""85737977"", ""337096297"", ""416291420"", ""25981978"", ""336344015"", ""2833082389"", ""1449711066"", ""41378087""]",4,1,5
23561477,2,100.5,0.4478633403778076,2181396.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""14460241"", ""86753745""]",0,2,2
728048323,2,137.0,-0.39265650510787964,12695292.0,2,0.5,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""14460241"", ""15220768""]",1,1,2
2833082389,3,111.66666666666667,0.09572827816009521,2250772.0,3,0.3333333333333333,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""16675569"", ""14460241"", ""17668544""]",1,2,3
294203824,8,94.625,-0.15238185226917267,2190416.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""2160653996"", ""162304163""]",0,8,8
392340964,16,121.50000000000001,-0.12314987927675247,2161562.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""1562935142"", ""807095""]",0,16,16
1952614448,4,90.0,-0.4668475091457367,2180081.0,3,0.5,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""17537467"", ""2097571"", ""807095""]",2,2,4
352939772,2,40.5,0.21130883693695068,6817961.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads""]","[""443146128"", ""204832963""]",0,2,2
1334459611,2,38.5,-0.5705348551273346,2195795.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""153029181"", ""204089551""]",0,2,2
567240884,2,63.5,-0.38891932368278503,2204040.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""250603308"", ""24187097""]",0,2,2
525452610,5,99.0,-0.5475215911865234,12872608.0,3,0.2,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""11265832"", ""24187097"", ""158426909""]",1,4,5
2416973881,3,116.66666666666667,-0.3355027635892232,2176412.0,3,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""103245739"", ""47685065"", ""1073676020""]",0,3,3
431686303,3,46.666666666666664,0.05396378040313721,8573787.0,3,0.3333333333333333,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""52557443"", ""292777349"", ""1073676020""]",1,2,3
497537643,2,57.5,-0.3764508366584778,2191439.0,2,0.5,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""780024367"", ""64643056""]",1,1,2
615331081,11,115.18181818181819,-0.431946646083485,12949005.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""1379288282"", ""937696388""]",0,11,11
2327615780,3,48.333333333333336,-0.1645271380742391,6740025.0,3,0.0,"[""charliehebdo-all-rnr-threads"", ""ottawashooting-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""2260706071"", ""952112047"", ""1379288282""]",0,3,3
83182871,2,54.5,-0.0916900634765625,2154833.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""1626294277"", ""47685065""]",0,2,2
369181340,3,96.66666666666667,0.3213958740234375,6391320.0,2,0.3333333333333333,"[""charliehebdo-all-rnr-threads"", ""germanwings-crash-all-rnr-threads""]","[""7587032"", ""1379288282""]",1,2,3
798442806,2,127.5,0.5512656569480896,12917509.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""ferguson-all-rnr-threads""]","[""21998314"", ""14090948""]",0,2,2
524159710,5,65.2,-0.4062751293182373,2278387.0,2,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""299734653"", ""28785486""]",0,5,5
2685926647,3,85.33333333333333,-0.3516644438107808,2199529.0,3,0.0,"[""charliehebdo-all-rnr-threads"", ""sydneysiege-all-rnr-threads""]","[""1663752234"", ""3108351"", ""1662016292""]",0,3,3
